country,country_name,year,variable,pollutant,pollutant_name,emissions to,environmental theme,damage,scenario,method,unit,value,reference
MK,North Macedonia,2016,env-price,NOx,Nitrogen oxides,air,Eutrophication,Ecosystems,Central,NA,€2021/t,154.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,NOx,Nitrogen oxides,air,Eutrophication,Ecosystems,Central,NA,€2021/t,154.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,NOx,Nitrogen oxides,air,Eutrophication,Ecosystems,Central,NA,€2021/t,154.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,NOx,Nitrogen oxides,air,Eutrophication,Ecosystems,Central,NA,€2021/t,154.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,NOx,Nitrogen oxides,air,Eutrophication,Ecosystems,Central,NA,€2021/t,154.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,NOx,Nitrogen oxides,air,Eutrophication,Ecosystems,Central,NA,€2021/t,154.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,463.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,506.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,504.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,518.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,541.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,547.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,568.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,575.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,564.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,608.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,650.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7202.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,18262.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7124.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,18078.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7222.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,18426.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7360.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,19659.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7449.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,19801.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7571.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,20957.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7584.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,21558.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7378.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,21112.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,7689.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,23985.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,8283.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,27253.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,16000.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,15600.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,14600.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17800.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,16300.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17600.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,18900.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17300.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17300.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,18700.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,56544.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,118174.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,55621.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,118354.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,56502.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,115245.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,57572.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,129733.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,58678.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,132053.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,59264.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,147558.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,58791.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,150554.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,57532.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,147477.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,61284.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,185236.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,66517.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,212835.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,56544.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,118174.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,55621.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,118354.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,56502.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,115245.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,57572.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,129733.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,58678.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,132053.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,59264.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,147558.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,58791.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,150554.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,57532.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,147477.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,61284.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,185236.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,66517.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,212835.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,56544.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,118174.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,55621.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,118354.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,56502.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,115245.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,57572.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,129733.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,58678.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,132053.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,59264.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,147558.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,58791.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,150554.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,57532.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,147477.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,61284.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,185236.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,66517.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,212835.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,94994.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,198532.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,93443.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,198835.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,94924.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,193612.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,96721.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,217952.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,98580.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,221848.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,99563.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,247898.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,98769.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,252931.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,96654.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,247762.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,102957.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,311197.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,111749.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,357563.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,94994.0,"EEA, 2023"
MK,North Macedonia,2012,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,198532.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,93443.0,"EEA, 2023"
MK,North Macedonia,2013,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,198835.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,94924.0,"EEA, 2023"
MK,North Macedonia,2014,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,193612.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,96721.0,"EEA, 2023"
MK,North Macedonia,2015,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,217952.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,98580.0,"EEA, 2023"
MK,North Macedonia,2016,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,221848.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,99563.0,"EEA, 2023"
MK,North Macedonia,2017,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,247898.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,98769.0,"EEA, 2023"
MK,North Macedonia,2018,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,252931.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,96654.0,"EEA, 2023"
MK,North Macedonia,2019,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,247762.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,102957.0,"EEA, 2023"
MK,North Macedonia,2020,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,311197.0,"EEA, 2023"
MK,North Macedonia,2021,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,111749.0,"EEA, 2023"
